traffic_type,ts,src_ip,src_port,dst_ip,dst_port,label,kali_source,dur,spkts,dpkts,sbytes,dbytes,rate,sload,dload,smean,dmean,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_sm_ips_ports,proto,service,state
nmap_scan,1787876244.571515,192.168.10.30,51345,192.168.10.20,452,1,1,0.000395,1,1,44,40,5063.291139240506,891139.2405063291,810126.582278481,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.571574,192.168.10.30,51345,192.168.10.20,564,1,1,0.000452,1,1,44,40,4424.778761061947,778761.0619469027,707964.6017699115,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.571645,192.168.10.30,51345,192.168.10.20,32,1,1,0.000421,1,1,44,40,4750.593824228029,836104.513064133,760095.0118764846,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.571734,192.168.10.30,51345,192.168.10.20,725,1,1,0.00043,1,1,44,40,4651.162790697675,818604.6511627907,744186.046511628,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.571836,192.168.10.30,51345,192.168.10.20,543,1,1,0.000423,1,1,44,40,4728.132387706856,832151.3002364066,756501.1820330969,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.57191,192.168.10.30,51345,192.168.10.20,59,1,1,0.000414,1,1,44,40,4830.917874396136,850241.5458937199,772946.8599033817,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.572026,192.168.10.30,51345,192.168.10.20,746,1,1,0.000383,1,1,44,40,5221.9321148825065,919060.0522193211,835509.1383812011,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.572066,192.168.10.30,51345,192.168.10.20,208,1,1,0.000432,1,1,44,40,4629.62962962963,814814.8148148148,740740.7407407408,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.572164,192.168.10.30,51345,192.168.10.20,501,1,1,0.000412,1,1,44,40,4854.368932038835,854368.932038835,776699.0291262136,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.572259,192.168.10.30,51345,192.168.10.20,883,1,1,0.000346,1,1,44,40,5780.346820809248,1017341.0404624278,924855.4913294797,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.572324,192.168.10.30,51345,192.168.10.20,755,1,1,0.000396,1,1,44,40,5050.505050505051,888888.888888889,808080.8080808081,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.572409,192.168.10.30,51345,192.168.10.20,284,1,1,0.000311,1,1,44,40,6430.868167202572,1131832.7974276526,1028938.9067524115,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.572498,192.168.10.30,51345,192.168.10.20,297,1,1,0.000333,1,1,44,40,6006.006006006006,1057057.057057057,960960.960960961,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.573055,192.168.10.30,51345,192.168.10.20,13,1,1,0.000252,1,1,44,40,7936.507936507936,1396825.396825397,1269841.2698412698,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.573149,192.168.10.30,51345,192.168.10.20,955,1,1,0.000252,1,1,44,40,7936.507936507936,1396825.396825397,1269841.2698412698,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.573149,192.168.10.30,51345,192.168.10.20,765,1,1,0.000348,1,1,44,40,5747.126436781609,1011494.2528735632,919540.2298850574,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.573269,192.168.10.30,51345,192.168.10.20,168,1,1,0.000326,1,1,44,40,6134.9693251533745,1079754.6012269938,981595.0920245398,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.573307,192.168.10.30,51345,192.168.10.20,211,1,1,0.000371,1,1,44,40,5390.8355795148245,948787.0619946091,862533.6927223719,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.573401,192.168.10.30,51345,192.168.10.20,526,1,1,0.000337,1,1,44,40,5934.718100890208,1044510.3857566766,949554.8961424332,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.573496,192.168.10.30,51345,192.168.10.20,123,1,1,0.000355,1,1,44,40,5633.802816901409,991549.2957746478,901408.4507042253,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.573595,192.168.10.30,51345,192.168.10.20,740,1,1,0.000314,1,1,44,40,6369.426751592357,1121019.1082802548,1019108.280254777,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.573644,192.168.10.30,51345,192.168.10.20,723,1,1,0.000436,1,1,44,40,4587.155963302752,807339.4495412844,733944.9541284404,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.573708,192.168.10.30,51345,192.168.10.20,441,1,1,0.000372,1,1,44,40,5376.344086021506,946236.559139785,860215.0537634409,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.57385,192.168.10.30,51345,192.168.10.20,630,1,1,0.000329,1,1,44,40,6079.0273556231,1069908.8145896657,972644.3768996961,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.573883,192.168.10.30,51345,192.168.10.20,45,1,1,0.000396,1,1,44,40,5050.505050505051,888888.888888889,808080.8080808081,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.57408,192.168.10.30,51345,192.168.10.20,705,1,1,0.000375,1,1,44,40,5333.333333333333,938666.6666666666,853333.3333333334,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.57408,192.168.10.30,51345,192.168.10.20,362,1,1,0.000375,1,1,44,40,5333.333333333333,938666.6666666666,853333.3333333334,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.574179,192.168.10.30,51345,192.168.10.20,535,1,1,0.000384,1,1,44,40,5208.333333333333,916666.6666666666,833333.3333333333,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.574279,192.168.10.30,51345,192.168.10.20,909,1,1,0.000398,1,1,44,40,5025.125628140703,884422.1105527638,804020.1005025125,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.574455,192.168.10.30,51345,192.168.10.20,307,1,1,0.000316,1,1,44,40,6329.113924050634,1113924.0506329115,1012658.2278481013,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.574455,192.168.10.30,51345,192.168.10.20,978,1,1,0.000414,1,1,44,40,4830.917874396136,850241.5458937199,772946.8599033817,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.574563,192.168.10.30,51345,192.168.10.20,720,1,1,0.000468,1,1,44,40,4273.504273504273,752136.7521367521,683760.6837606838,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.574677,192.168.10.30,51345,192.168.10.20,385,1,1,0.000522,1,1,44,40,3831.417624521073,674329.5019157088,613026.8199233717,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.57477,192.168.10.30,51345,192.168.10.20,77,1,1,0.000521,1,1,44,40,3838.7715930902114,675623.8003838772,614203.4548944338,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.574868,192.168.10.30,51345,192.168.10.20,852,1,1,0.000522,1,1,44,40,3831.417624521073,674329.5019157088,613026.8199233717,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.575031,192.168.10.30,51345,192.168.10.20,56,1,1,0.000484,1,1,44,40,4132.231404958678,727272.7272727273,661157.0247933884,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.575199,192.168.10.30,51345,192.168.10.20,166,1,1,0.000406,1,1,44,40,4926.108374384236,866995.0738916256,788177.3399014778,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.575199,192.168.10.30,51345,192.168.10.20,664,1,1,0.000461,1,1,44,40,4338.394793926247,763557.4837310195,694143.1670281995,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.575291,192.168.10.30,51345,192.168.10.20,941,1,1,0.000469,1,1,44,40,4264.392324093817,750533.0490405117,682302.7718550107,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.57539,192.168.10.30,51345,192.168.10.20,742,1,1,0.000465,1,1,44,40,4301.075268817204,756989.247311828,688172.0430107526,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.575515,192.168.10.30,51345,192.168.10.20,510,1,1,0.000429,1,1,44,40,4662.004662004661,820512.8205128205,745920.7459207459,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.575605,192.168.10.30,51345,192.168.10.20,249,1,1,0.00043,1,1,44,40,4651.162790697675,818604.6511627907,744186.046511628,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.57566,192.168.10.30,51345,192.168.10.20,31,1,1,0.000466,1,1,44,40,4291.845493562232,755364.8068669528,686695.278969957,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.57576,192.168.10.30,51345,192.168.10.20,43,1,1,0.000449,1,1,44,40,4454.342984409799,783964.3652561246,712694.8775055679,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.575855,192.168.10.30,51345,192.168.10.20,474,1,1,0.00043,1,1,44,40,4651.162790697675,818604.6511627907,744186.046511628,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.575944,192.168.10.30,51345,192.168.10.20,217,1,1,0.000441,1,1,44,40,4535.14739229025,798185.9410430839,725623.5827664399,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.576035,192.168.10.30,51345,192.168.10.20,768,1,1,0.000447,1,1,44,40,4474.272930648769,787472.0357941834,715883.6689038031,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.576126,192.168.10.30,51345,192.168.10.20,751,1,1,0.000452,1,1,44,40,4424.778761061947,778761.0619469027,707964.6017699115,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.576208,192.168.10.30,51345,192.168.10.20,921,1,1,0.000508,1,1,44,40,3937.0078740157483,692913.3858267716,629921.2598425196,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.576285,192.168.10.30,51345,192.168.10.20,649,1,1,0.000461,1,1,44,40,4338.394793926247,763557.4837310195,694143.1670281995,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.576385,192.168.10.30,51345,192.168.10.20,160,1,1,0.000465,1,1,44,40,4301.075268817204,756989.247311828,688172.0430107526,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.576482,192.168.10.30,51345,192.168.10.20,439,1,1,0.000469,1,1,44,40,4264.392324093817,750533.0490405117,682302.7718550107,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.576578,192.168.10.30,51345,192.168.10.20,54,1,1,0.00045,1,1,44,40,4444.444444444444,782222.2222222222,711111.1111111111,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.576716,192.168.10.30,51345,192.168.10.20,178,1,1,0.0005,1,1,44,40,4000.0,704000.0,640000.0,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.576746,192.168.10.30,51345,192.168.10.20,724,1,1,0.000549,1,1,44,40,3642.9872495446266,641165.7559198543,582877.9599271403,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.57685,192.168.10.30,51345,192.168.10.20,973,1,1,0.000479,1,1,44,40,4175.365344467641,734864.3006263048,668058.4551148226,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.576951,192.168.10.30,51345,192.168.10.20,626,1,1,0.000492,1,1,44,40,4065.0406504065036,715447.1544715447,650406.5040650406,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.577027,192.168.10.30,51345,192.168.10.20,677,1,1,0.000499,1,1,44,40,4008.0160320641285,705410.8216432866,641282.5651302605,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.577216,192.168.10.30,51345,192.168.10.20,306,1,1,0.000422,1,1,44,40,4739.336492890995,834123.2227488152,758293.8388625592,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.577295,192.168.10.30,51345,192.168.10.20,436,1,1,0.000343,1,1,44,40,5830.903790087464,1026239.0670553936,932944.6064139942,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.577295,192.168.10.30,51345,192.168.10.20,33,1,1,0.000509,1,1,44,40,3929.2730844793714,691552.0628683693,628683.6935166994,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.577443,192.168.10.30,51345,192.168.10.20,296,1,1,0.000362,1,1,44,40,5524.861878453038,972375.6906077347,883977.9005524862,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.577526,192.168.10.30,51345,192.168.10.20,75,1,1,0.000355,1,1,44,40,5633.802816901409,991549.2957746478,901408.4507042253,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.578235,192.168.10.30,51345,192.168.10.20,951,1,1,0.000224,1,1,44,40,8928.57142857143,1571428.5714285714,1428571.4285714286,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.578235,192.168.10.30,51345,192.168.10.20,498,1,1,0.000328,1,1,44,40,6097.560975609756,1073170.731707317,975609.756097561,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.578298,192.168.10.30,51345,192.168.10.20,50,1,1,0.000345,1,1,44,40,5797.101449275363,1020289.8550724639,927536.231884058,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.578419,192.168.10.30,51345,192.168.10.20,254,1,1,0.000332,1,1,44,40,6024.096385542169,1060240.9638554216,963855.421686747,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.578459,192.168.10.30,51345,192.168.10.20,767,1,1,0.0004,1,1,44,40,5000.0,880000.0,800000.0,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.578563,192.168.10.30,51345,192.168.10.20,391,1,1,0.00045,1,1,44,40,4444.444444444444,782222.2222222222,711111.1111111111,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.578643,192.168.10.30,51345,192.168.10.20,374,1,1,0.000405,1,1,44,40,4938.271604938272,869135.8024691358,790123.4567901235,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.578751,192.168.10.30,51345,192.168.10.20,837,1,1,0.00052,1,1,44,40,3846.1538461538466,676923.076923077,615384.6153846155,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.578826,192.168.10.30,51345,192.168.10.20,253,1,1,0.000547,1,1,44,40,3656.3071297989036,643510.054844607,585009.1407678245,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.579013,192.168.10.30,51345,192.168.10.20,758,1,1,0.000462,1,1,44,40,4329.004329004329,761904.7619047619,692640.6926406926,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.579013,192.168.10.30,51345,192.168.10.20,444,1,1,0.000556,1,1,44,40,3597.1223021582737,633093.5251798561,575539.5683453238,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.579271,192.168.10.30,51345,192.168.10.20,586,1,1,0.000398,1,1,44,40,5025.125628140703,884422.1105527638,804020.1005025125,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.579271,192.168.10.30,51345,192.168.10.20,887,1,1,0.00049,1,1,44,40,4081.6326530612246,718367.3469387755,653061.224489796,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.579373,192.168.10.30,51345,192.168.10.20,370,1,1,0.000471,1,1,44,40,4246.284501061571,747346.0721868365,679405.5201698514,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.579373,192.168.10.30,51345,192.168.10.20,610,1,1,0.000596,1,1,44,40,3355.7046979865772,590604.0268456376,536912.7516778524,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.579475,192.168.10.30,51345,192.168.10.20,386,1,1,0.000553,1,1,44,40,3616.6365280289333,636528.0289330923,578661.8444846293,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.579568,192.168.10.30,51345,192.168.10.20,773,1,1,0.000581,1,1,44,40,3442.340791738382,605851.9793459552,550774.5266781411,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.579669,192.168.10.30,51345,192.168.10.20,519,1,1,0.00054,1,1,44,40,3703.7037037037035,651851.8518518518,592592.5925925926,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.579761,192.168.10.30,51345,192.168.10.20,302,1,1,0.000554,1,1,44,40,3610.1083032490974,635379.0613718411,577617.3285198556,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.579843,192.168.10.30,51345,192.168.10.20,870,1,1,0.000506,1,1,44,40,3952.569169960474,695652.1739130435,632411.0671936758,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.579969,192.168.10.30,51345,192.168.10.20,849,1,1,0.000498,1,1,44,40,4016.064257028113,706827.3092369478,642570.281124498,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.580001,192.168.10.30,51345,192.168.10.20,224,1,1,0.000517,1,1,44,40,3868.4719535783365,680851.0638297872,618955.5125725339,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.580149,192.168.10.30,51345,192.168.10.20,558,1,1,0.000498,1,1,44,40,4016.064257028113,706827.3092369478,642570.281124498,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.580181,192.168.10.30,51345,192.168.10.20,446,1,1,0.000501,1,1,44,40,3992.015968063872,702594.8103792415,638722.5548902195,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.580315,192.168.10.30,51345,192.168.10.20,877,1,1,0.000464,1,1,44,40,4310.3448275862065,758620.6896551724,689655.172413793,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.580315,192.168.10.30,51345,192.168.10.20,170,1,1,0.000544,1,1,44,40,3676.470588235294,647058.8235294118,588235.2941176471,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.580467,192.168.10.30,51345,192.168.10.20,683,1,1,0.000516,1,1,44,40,3875.9689922480625,682170.542635659,620155.03875969,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.580518,192.168.10.30,51345,192.168.10.20,576,1,1,0.000534,1,1,44,40,3745.3183520599255,659176.0299625469,599250.9363295881,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.580647,192.168.10.30,51345,192.168.10.20,51,1,1,0.000521,1,1,44,40,3838.7715930902114,675623.8003838772,614203.4548944338,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.580682,192.168.10.30,51345,192.168.10.20,976,1,1,0.000517,1,1,44,40,3868.4719535783365,680851.0638297872,618955.5125725339,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.580779,192.168.10.30,51345,192.168.10.20,759,1,1,0.000541,1,1,44,40,3696.857670979667,650646.9500924214,591497.2273567467,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.580859,192.168.10.30,51345,192.168.10.20,833,1,1,0.000506,1,1,44,40,3952.569169960474,695652.1739130435,632411.0671936758,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.580983,192.168.10.30,51345,192.168.10.20,90,1,1,0.000501,1,1,44,40,3992.015968063872,702594.8103792415,638722.5548902195,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.581052,192.168.10.30,51345,192.168.10.20,339,1,1,0.000466,1,1,44,40,4291.845493562232,755364.8068669528,686695.278969957,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.581168,192.168.10.30,51345,192.168.10.20,153,1,1,0.000457,1,1,44,40,4376.36761487965,770240.7002188184,700218.818380744,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.581199,192.168.10.30,51345,192.168.10.20,804,1,1,0.000539,1,1,44,40,3710.575139146568,653061.224489796,593692.0222634509,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.581319,192.168.10.30,51345,192.168.10.20,562,1,1,0.000525,1,1,44,40,3809.5238095238096,670476.1904761905,609523.8095238096,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.581365,192.168.10.30,51345,192.168.10.20,120,1,1,0.000518,1,1,44,40,3861.003861003861,679536.6795366795,617760.6177606178,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.581484,192.168.10.30,51345,192.168.10.20,911,1,1,0.0005,1,1,44,40,4000.0,704000.0,640000.0,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.581518,192.168.10.30,51345,192.168.10.20,316,1,1,0.000558,1,1,44,40,3584.2293906810037,630824.3727598566,573476.7025089606,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.581625,192.168.10.30,51345,192.168.10.20,905,1,1,0.000506,1,1,44,40,3952.569169960474,695652.1739130435,632411.0671936758,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.581737,192.168.10.30,51345,192.168.10.20,495,1,1,0.000506,1,1,44,40,3952.569169960474,695652.1739130435,632411.0671936758,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.581844,192.168.10.30,51345,192.168.10.20,212,1,1,0.000491,1,1,44,40,4073.3197556008145,716904.2769857433,651731.1608961304,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.581883,192.168.10.30,51345,192.168.10.20,109,1,1,0.000546,1,1,44,40,3663.0036630036625,644688.6446886447,586080.5860805861,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.581983,192.168.10.30,51345,192.168.10.20,888,1,1,0.000566,1,1,44,40,3533.5689045936397,621908.1272084806,565371.0247349823,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.582076,192.168.10.30,51345,192.168.10.20,669,1,1,0.000473,1,1,44,40,4228.329809725158,744186.0465116279,676532.7695560254,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.582131,192.168.10.30,51345,192.168.10.20,354,1,1,0.000502,1,1,44,40,3984.0637450199206,701195.219123506,637450.1992031874,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.582243,192.168.10.30,51345,192.168.10.20,805,1,1,0.000463,1,1,44,40,4319.654427645789,760259.1792656588,691144.7084233261,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
nmap_scan,1787876244.582335,192.168.10.30,51345,192.168.10.20,633,1,1,0.000371,1,1,44,40,5390.8355795148245,948787.0619946091,862533.6927223719,44.0,40.0,100,100,100,100,1,100,100,0,tcp,-,RST
